0;Jucá: Meirelles será o candidato do MDB, mas não receberá recursos.  #Eleições2018 #MDB  ;Jucá: Meirelles will be MDB candidate, but will not receive resources. # Elections2018 #MDB;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0 
0;   Não. Bolsonaro será meu voto em segundo turno caso vá o Amoedo, contra qq um dos partidos de ladrões PT, PMDB, PSDB, DEM, PDT, etc.;No. Bolsonaro will be my vote in the second round if I go to Amoedo against one of the PT, PMDB, PSDB, DEM, PDT, etc. thieves parties.;Neg,Neu,Pos,Compound;0.176;0.737;0.087;-0.4215
1;"   Por isso eu disse ""continuar as reformas"", o congresso ainda é muito estatizante e por isso ficou difícil pra equipe do Temer continuar com as reformas. Entenda que o presidente da república sozinho não governa e não reforma,mas ele já mostrou ter coragem de propor essas reformas";"That&#39;s why I said &quot;continue the reforms&quot;, the congress is still very statist and so it was difficult for the Temer team to continue with the reforms. Understand that the president of the republic alone does not govern and does not reform, but he has already shown the courage to propose these reforms";Neg,Neu,Pos,Compound;0.06;0.864;0.076;0.4438
1;   Isso é o que a Globo diz e o que esse Congresso de maioria petista fez com as propostas!;This is what Globo says and what this Congress of the majority PT has done with the proposals!;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; Se tem um homem que tem um currículo que dá orgulho a qualquer brasileiro é o Ministro Meirelles. De origem humilde, galgou subida íngreme e difícil até o topo do mundo e ainda sim voltou os olhos para a população brasileira! É o único capaz de verdade! #ChamaOMeirelles;"If you have a man who has a resume that gives pride to any Brazilian is Minister Meirelles. Of humble origin, he climbed steep and difficult climb to the top of the world and yet he turned his eyes to the Brazilian population! He&#39;s the only one capable of truth! #ChamaOMeirelles";Neg,Neu,Pos,Compound;0.044;0.783;0.172;0.7339
0; Vai dar um bug  de quem critica o cara por criticar agora dizer que não foi ele que levou o Brasil ao melhor momento econômico que já tivemos.  Daí, vão chamar o Meirelles agora ou não?;It will give a bug of who criticizes the guy for criticizing now to say that it was not he who took Brazil to the best economic moment we have ever had. So, will you call Meirelles now or not?;Neg,Neu,Pos,Compound;0.109;0.798;0.093;0.0772
1;  ;;Neg,Neu,Pos,Compound;0.0;0.0;0.0;0.0
1; Nossa economia foi uma das melhores do mundo graças ao seu trabalho, tem quem critica mas não tem nada prestado pra comparar.;Our economy was one of the best in the world thanks to its work, has critics but has nothing to compare.;Neg,Neu,Pos,Compound;0.066;0.745;0.188;0.4497
0;  Bolsonaro é um populista despreparado, amigo. É o pior para o Brasil neste momento de crise. Precisamos de alguém com experiência e capacidade comprovada;Bolsonaro is an unprepared populist, my friend. It is the worst for Brazil in this moment of crisis. We need someone with proven experience and ability;Neg,Neu,Pos,Compound;0.23;0.616;0.154;-0.5719
0;  Querendo colar na inagem do Lula? ainda acha que o Brasil está cheio de analfabeto funcional? #Bolsonaro2018;"Want to paste in Lula&#39;s inia? still think Brazil is full of functional illiterate? # Bolsonaro2018";Neg,Neu,Pos,Compound;0.0;0.894;0.106;0.168
1;   Mudou?;Changed?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;   Burro é que lambe rabo de PMDB. Partido de ladrão.;Ass is licking tail of PMDB. Party of thief.;Neg,Neu,Pos,Compound;0.442;0.385;0.173;-0.6369
1;  ;;Neg,Neu,Pos,Compound;0.0;0.0;0.0;0.0
0;   Deixa de ser imbecil, meu candidato é João Amoedo, fala merda sem saber não.;Stop being stupid, my candidate is João Amoedo, talk shit without knowing not.;Neg,Neu,Pos,Compound;0.479;0.521;0.0;-0.8481
1;"  Ha..ha vamos criar então o partido #EduardoCarvalho será q passa no seu ""selo de qualidade""? 😏";"Ha .. we are going to create then the party #EduardoCarvalho will pass q on his &quot;seal of quality&quot;? (I.e.";Neg,Neu,Pos,Compound;0.0;0.69;0.31;0.7351
0;  Só de ser do MDB é atestado de incompetência e corrupção. Partideco sem ideologia, repleto de corruptos.;Just being from the MDB is attested to by incompetence and corruption. Partideco without ideology, full of corrupt.;Neg,Neu,Pos,Compound;0.163;0.837;0.0;-0.5106
0;  Cai fora. Fica com o TEMER;Get out. Stay with the FEAR;Neg,Neu,Pos,Compound;0.44;0.56;0.0;-0.6037
0; Se for pelo mesmo patriotismo PTistas, estamos lascados!!Roubaram triliões em nome da democracia, sem-terra,sem-teto...não viram 1 centavo.;If it is for the same patriotism PTistas, we are chipped! They stole trillions in the name of democracy, landless, homeless ... they did not see a penny.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; O senhor esqueceu de citar a corrupção. Umas das piores coleras do nosso país;You forgot to mention corruption. Some of the worst coleras in our country;Neg,Neu,Pos,Compound;0.255;0.745;0.0;-0.6249
0;   Só de ser Bolsotonto é atestado de burrice. Seu presidenciável sempre votou com os corruptos petistas, só engana os tontos😤;Just being Bolsotonto is full of stupidity. Your presidential always voted with corrupt PTs, only fools the fools.;Neg,Neu,Pos,Compound;0.383;0.617;0.0;-0.8519
1;;;Neg,Neu,Pos,Compound;0.0;0.0;0.0;0.0
1;  Excelente! 👏👏👏👏👏;Great! (I.e.;Neg,Neu,Pos,Compound;0.0;0.185;0.815;0.6588
1;  Muito bom!👏👏👏👏👏😉;A very good;Neg,Neu,Pos,Compound;0.0;0.238;0.762;0.4927
1;  🤣🤣🤣🤣🤣;(I.e.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Pena que escolheu o partido errado!;Too bad you picked the wrong party!;Neg,Neu,Pos,Compound;0.507;0.294;0.199;-0.636
1;Henrique Meirelles muda de tática e “cola” no ex-presidente Lula ;"Henrique Meirelles changes tactics and &quot;cola&quot; with former president Lula";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;" Faltou a foto ao lado do Moreira Franco, Padilha, Temer....
PMDB nunca!!!!";Missing photo next to Moreira Franco, Padilha, Temer .... PMDB never !!!!;Neg,Neu,Pos,Compound;0.234;0.766;0.0;-0.5216
1;" PMDB nunca!!!!
Aliados ao PMDB nunca!!!";PMDB never !!!! Allied to the PMDB never !!!;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Irei com o  apesar dos seus aliados.;I will go with you despite your allies.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;  #ChamaOMeirelles;#ChamaOMeirelles;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Henrique Meirelles muda de tática e “cola” no ex-presidente Lula ;"Henrique Meirelles changes tactics and &quot;cola&quot; with former president Lula";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Henrique Meirelles muda de tática e “cola” no ex-presidente Lula ;"Henrique Meirelles changes tactics and &quot;cola&quot; with former president Lula";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Henrique Meirelles muda de tática e ‘cola’ em Lula ;"Henrique Meirelles changes tactics and &#39;cola&#39; in Lula";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"  minha primeira opção  é bolsonaro . talvez 
uma eventual segunda opção .";My first choice is Bolsonaro. perhaps an eventual second option.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;           Verdade. Valeu!;Truth. Thanks!;Neg,Neu,Pos,Compound;0.0;0.0;1.0;0.6696
1;           Concordo com você, só assim para está informando, ganha conhecimento e altas gargalhadas nos stand-up comedy do bolsonaro kkkkk boa sorte.;I agree with you, just so to inform, gain knowledge and loud laughter in the stand-up comedy of the bolsonaro kkkkk good luck.;Neg,Neu,Pos,Compound;0.0;0.474;0.526;0.9498
1;           hehehe Vamos ver até onde eu aguento!!! Mas acho o certo a fazer...;"hehehe Let&#39;s see how much I can handle !!! But I think it&#39;s the right thing to do ...";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Ex-ministro Henrique Meirelles muda de tática e “cola” no ex-presidente Lula ;"Former minister Henrique Meirelles changes tactics and &quot;glue&quot; to former president Lula";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;👀Acabo de seguir os perfis dos principais candidatos á presidência da república, vou acompanhando suas ideias e propostas.          ;👀I have just followed the profiles of the main candidates for the presidency of the republic, I follow their ideas and proposals.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;  Mas ele não fez parte de nenhum esquema. Ele foi um funcionário público a serviço do Brasil. Foi o melhor presidente da história do Banco Central. Quem o acompanhou no começou do século sabe da bomba que ele pegou no Banco e como ele acalmou o mar revolto que estava o mercado;But he was not part of any scheme. He was a civil servant in the service of Brazil. He was the best president in Central Bank history. Whoever accompanied him in the beginning of the century knows of the bomb he got in the bank and how he calmed the rough sea that was the market;Neg,Neu,Pos,Compound;0.0;0.828;0.172;0.8957
1;           Essa eleição tá uma guerra mesmo... Mas vamos pra luta! kkk 😉;"This election is a real war ... But let&#39;s fight! lol";Neg,Neu,Pos,Compound;0.409;0.422;0.169;-0.6114
0;           Acho importante ver o que todos tem a dizer, mesmo aqueles que já estou predisposto a não votar. 😀;"I think it&#39;s important to see what everybody has to say, even those I&#39;m already predisposed not to vote for. (I.e.";Neg,Neu,Pos,Compound;0.0;0.913;0.087;0.2023
1;  Merece o seu voto;Deserves your vote;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Só digo isso do governo Lula sem Meirelles. ;I only say this about the Lula government without Meirelles.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;  ☆ no meu ponto de vista . é respeito muito o passado e o presente profissional dele .;☆ in my point of view. is very respectful of his past and his professional present.;Neg,Neu,Pos,Compound;0.0;0.81;0.19;0.5095
0;"  concordo , isso é verdade . 
não sou especialista . sou do povo . e a impressão que ele passa. é essa que descrevi . respeito o conceito elevado que ele tem na economia . mas infelizmente o passado recente dele invade a imagem , política , dele .";"I agree, this is true. I&#39;m not an expert. I&#39;m from the people. and the impression he passes. is the one I described. respect the high concept he has in the economy. but unfortunately his recent past invades the image, politics, of him.";Neg,Neu,Pos,Compound;0.067;0.778;0.155;0.2617
1;   Ate o ponto de tirar Dilma vc esta certo. Agora Temer e Mereiles não começaram nenhuma reforma: eles apenas jogaram a conta para o povo pagar, isso é muito diferente de reforma.;"Until the point of taking Dilma, you&#39;re right. Now Temer and Mereiles have not started any reforms: they just played the bill for the people to pay, this is very different from reform.";Neg,Neu,Pos,Compound;0.04;0.891;0.069;0.25
1; Meirelles está bem orgulhoso do Lula pelo jeito.;Meirelles is very proud of Lula by the way.;Neg,Neu,Pos,Compound;0.0;0.702;0.298;0.5256
1;Tive a honra de ser o cerimonialista do Encontro Regional do MDB onde estiveram presentes o próximo governador do estado, Paulo Skaf e o pré candidato Henrique Meirelles à presidência da República.  Obrigado Arnaldo Salvetti e Fernando Garnero por esta oportunidade.;I had the honor of being the ceremonialist of the Regional Meeting of the MDB where the next governor of the state, Paulo Skaf and the pre-candidate Henrique Meirelles were present for the presidency of the Republic. Thank you Arnaldo Salvetti and Fernando Garnero for this opportunity.;Neg,Neu,Pos,Compound;0.0;0.828;0.172;0.8381
1;  Não, brother, como já citei, a lava jato já fez isso. Não preciso ir ao MP.;"No, brother, as I&#39;ve already mentioned, the lava-jet has already done this. I do not need to go to the MP.";Neg,Neu,Pos,Compound;0.104;0.896;0.0;-0.296
1;"
#ChamaOMeirelles ";#ChamaOMeirelles;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;  Ele foi um homem sempre atuante na área econômica do Brasil. Não há sentido dizer isso, sem lembrar que o governo federal estava com Lula. No entanto ele foi um presidente independente do Banco Central. Prova disso é que ele era rejeitado pelo PT até o momento que o banco cresceu;He was a man always active in the economic area of ​​Brazil. There is no sense in saying this, not remembering that the federal government was with Lula. However he was an independent president of the Central Bank. Proof of this is that he was rejected by the PT until the time the bank grew;Neg,Neu,Pos,Compound;0.093;0.861;0.046;-0.4215
1;   Tirar a Dilma foi necessário, mas chamar MDB de sério é piada de salão. Cadê as reformas política e fiscal? Aumentar imposto é fácil.;Taking the Dilma was necessary, but calling MDB for serious is hall joke. Where are the political and fiscal reforms? Raising tax is easy.;Neg,Neu,Pos,Compound;0.05;0.722;0.229;0.7351
1;  sei. mas é com quem ele trabalhou . foi filiado ao psdb, trabalhou com Lula e agora com  temer . há uma aversão muito grande a essa política de esquerda .;"know. but it&#39;s who he worked with. was affiliated with psdb, worked with Lula and now with fear. there is a great aversion to this left-wing policy.";Neg,Neu,Pos,Compound;0.221;0.625;0.154;-0.3612
0;"#ChamaOMeirelles   LADRÃO,JUNTO COM TEMER E TODOS DO PMDB,PSDB,OS  NANICOS  ;PP DO SUL PPS ,PSD EVANGELI8COS ESTELIONATÁRIOS ,PR,PRB ,PTB PROS";"#ChamaOMeirelles THIEF, TOGETHER WITH FEAR AND ALL OF THE PMDB, PSDB, THE NANICOS; SOUTHERN PP PPS, PSD EVANGELIQUES ESTONIONATARIOS, PR, PRB, PTB PROS";Neg,Neu,Pos,Compound;0.278;0.722;0.0;-0.8429
0; O seu problema é de 99% dos políticos. Resolve problema aumentando imposto. Isso qq um faz. Quero ver quem fará reformas política e fiscal.;Your problem is 99% of politicians. Solve problem by raising tax. What does one do? I want to see who will make political and fiscal reforms.;Neg,Neu,Pos,Compound;0.183;0.712;0.105;-0.5106
0;  Vai no ministério público e faz essas denúncias brother. Ficar acusando na internet não vai mudar nada.;"Go in the public prosecutor&#39;s office and make those accusations brother. Staying accusing the internet will not change anything.";Neg,Neu,Pos,Compound;0.19;0.81;0.0;-0.4588
0;  Bom banqueiro. Que quando presidente do banco central, remetia dinheiro ilegal para o exterior, que fraudou fundos de pensões de estatais, como mostra a lava jato... mas ser honesto é só um detalhe, uma “obrigação”. Tem que entender de esquemas para presidir.;"Good banker. That when the president of the central bank, he sent illegal money abroad, that he defrauded state pension funds, as shown by the jet lag ... but to be honest is just a detail, an &quot;obligation.&quot; You have to understand from schemes to preside.";Neg,Neu,Pos,Compound;0.078;0.798;0.125;0.5267
0;  Ele nunca anunciou a base. De onde tirou essa informação?;He never announced the base. Where did you get this information?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Infelizmente não dá. Trocar seis por meia dúzia não e boa opção. Time que está perdendo tem q ser trocado;Unfortunately it can not. Replacing six for half a dozen is not a good option. Time that is missing has to be changed;Neg,Neu,Pos,Compound;0.28;0.72;0.0;-0.7189
