1;Media cala de Ambolo de Xàbia es ahora de arena dorada  vía ;Ambolo half of Xàbia cove is now of golden sand via;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0 
1;"     Gente 
Antes de entrevistar essa mulher deveria ser feito um exame antidoping
Ela apresenta sintomas de estar drogada";People Before interviewing this woman should be given an anti-doping test She has symptoms of being drugged;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; A nova pesquisa diz q Lula é imbatível, e sem ele , quem ganha são os nulos.;The new research says that Lula is unbeatable, and without him, who wins are the null.;Neg,Neu,Pos,Compound;0.167;0.833;0.0;-0.4585
0;Tem uma menina “andressa” fingindo ser filha do  dizendo que ele vai me processar, hoje a mesma pessoa se passou pela  pra ofender a minha familia e a igreja que meus pais frequentam ;"There is a girl &quot;andressa&quot; pretending to be a daughter of the saying that he is going to sue me, today the same person happened to offend my family and the church that my parents attend";Neg,Neu,Pos,Compound;0.062;0.899;0.039;-0.2023
0;Respondi ao Villa sobre estar 'sumida'. Realmente estou sumida da Lava Jato e das páginas policiais. ;"I told Villa about being &#39;sunken&#39;. I&#39;m really missing the Lava Jet and the police pages.";Neg,Neu,Pos,Compound;0.151;0.849;0.0;-0.3597
0;" 










SENTA, CHUPA E CHORA

VOCÊS NÃO VÃO + ROUBAR O BRASIL

CHEGA

A MUDANÇA É INEVITÁVEL

NÃO ADIANTA TENTAR BOICOTA-LO VIU #GLOBOSTA

#oNORDESTEéBOLSONARO";SIT, SUCK AND CHORA YOU DO NOT GO + STEAL BRAZIL ARRIVES CHANGE IS INEVITABLE DOES NOT AHEAD TRY BOICOTA IT SAW #GLOBOSTA # oNORDESTEéBOLSONARO;Neg,Neu,Pos,Compound;0.265;0.735;0.0;-0.8208
1; uma coligação até que cheia ;a coalition until full;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"De acordo com nova pesquisa Ibope divulgada nesta quinta-feira (28), segue os números da corrida presidencial:

Jair Bolsonaro (PSL): 17%
Marina Silva (Rede): 13%
Ciro Gomes (PDT): 8%
Geraldo Alckmin (PSDB): 6%
Álvaro Dias (Podemos): 3%

";Jair Bolsonaro (PSL): 17% Marina Silva (Network): 13% Ciro Gomes (PDT): 8% Geraldo Alckmin (PSDB) is a member of the Ibope group, ): 6% Álvaro Dias (We can): 3%;Neg,Neu,Pos,Compound;0.094;0.906;0.0;-0.4215
0;AMIGOS tem essa menina que está perseguindo a minha família e mandando ameaças eu não aguento mais ela cria um e-mail falso todo dia dizendo que é algum político hoje ela fingiu ser a  e o  ameaçando a minha famila!!!!;FRIENDS has this girl who is chasing my family and sending threats I can not take it anymore she creates a fake email every day saying that she is some politician today she pretended to be and threatening my family !!!!;Neg,Neu,Pos,Compound;0.208;0.675;0.118;-0.6741
0;  tô nessa também mas tô achando que segundo turno vai ser Marina Silva kk ;"I&#39;m in this too but I&#39;m thinking that second round will be Marina Silva kk";Neg,Neu,Pos,Compound;0.0;0.812;0.188;0.5023
1;   Kkkkkkkkkkkkk;Kkkkkkkkkkkkk;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;"  Ícone de bom gosto, Marina Silva 2018 já é realidade.
Bolsominions e Petistas espumam.";Icon of good taste, Marina Silva 2018 is already a reality. Bolsominions and Petistas foam.;Neg,Neu,Pos,Compound;0.0;0.818;0.182;0.4404
0;CNI/IBOPE: Bolsonaro e Marina Silva lideram intenções de voto em cenário sem Lula ;CNI / IBOPE: Bolsonaro and Marina Silva lead intentions to vote in scenario without Lula;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Por onde anda Marina Silva do Sustentabilidade para falar sobre o PL do Veneno?;Where is Marina Silva of Sustainability to talk about PL of Poison?;Neg,Neu,Pos,Compound;0.241;0.759;0.0;-0.5423
1;  Marina Silva é homem e eu não sabia.;Marina Silva is a man and I did not know.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"Retweeted Clauwild ():

Segundo a pesquisa divulgada pela Folha,  a carismática Marina  Silva está “ tecnicamente empatada” com Jair  Bolsonaro. Seus eleitores devem viver em outra galáxia. ";"Retweeted Clauwild (): According to the research released by Folha, the charismatic Marina Silva is &quot;technically tied&quot; with Jair Bolsonaro. Your constituents must live in another galaxy.";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; Estou com vc!! Vc será a nossa próxima Presidente!!;"I&#39;m with you!! You will be our next President !!";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;    Prazer, Daniel, eleitor de Marina Silva.;Pleasure, Daniel, voter of Marina Silva.;Neg,Neu,Pos,Compound;0.0;0.575;0.425;0.5719
1; Hahahahahahaahahahaha;Hahahahahahahahahaha;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;     O engraçado é que ela tenta fazer cara de intelectual, mas acaba ficando com cara de maconheira de universidade federal.😆;"The funny thing is that she tries to make an intellectual face, but ends up looking like a federal university pothead. &quot;";Neg,Neu,Pos,Compound;0.0;0.71;0.29;0.7469
1;gente qm é q vai votar na marina silva??????????????? pelo amor de zeus;People who are going to vote for Marina Silva? for the love of zeus;Neg,Neu,Pos,Compound;0.0;0.756;0.244;0.6369
0; Vamos apoiando Marina Presidente 2018! Ela está chegando lá...;"Let&#39;s support Marina 2018 President! She&#39;s getting there ...";Neg,Neu,Pos,Compound;0.0;0.728;0.272;0.4574
1;     ;;Neg,Neu,Pos,Compound;0.0;0.0;0.0;0.0
0;Estou acompanhando os passos e discurso de Marina Silva. O mercado tem mais medo de Cirpo Gomes d que dela. Mas Marina precisa por um pé na real politik, Sem a qual não governaria, caso ganhasse. Mas ela está  crescendo.;I am following the steps and speech of Marina Silva. The market is more afraid of Cirpo Gomes than it is. But Marina needs a foot in the real politik, without which she would not rule if she won. But it is growing.;Neg,Neu,Pos,Compound;0.0;0.878;0.122;0.6597
0; Minha presidente. O Brasil e os sensatos estão contigo guerreira. Só quem venceu todas as adversidades que você enfrentou, tem capacidade e conhecimento para refundar a república brasileira. #TôComMarina2018 #MarinaPresidente;My president. Brazil and the sensible are with you warrior. Only those who have won all the adversities that you faced, have the capacity and knowledge to refound the Brazilian republic. #TôMarina2018 #MarinaPresidente;Neg,Neu,Pos,Compound;0.067;0.833;0.099;0.296
0; Meu primeiro voto pra presidência foi para Marina,  e nessa eleição continuará sendo.  #VaiMarina;My first presidential vote went to Marina, and that election will remain. VaiMarina;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;  Significa que talvez ela seja a mudança para esses rótulos ultrapassado. ;"It means that maybe it&#39;s the change to these outdated labels.";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;     Por que dar tanta importância a esta mulher?;Why give so much importance to this woman?;Neg,Neu,Pos,Compound;0.0;0.716;0.284;0.4173
1; A melhor candidata: Marina 2018.;The best candidate: Marina 2018.;Neg,Neu,Pos,Compound;0.0;0.488;0.512;0.6369
1; Agora é #Marina18;"It&#39;s now # Marina18";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Precisamos descobrir a forma como apoiar a campanha de Marina Silva Presidente 2018 com eficácia e garantindo que ela de fato chegue ao 2° turno! ;We need to find out how to effectively support the campaign of Marina Silva President 2018 and ensure that it actually reaches the 2nd round!;Neg,Neu,Pos,Compound;0.0;0.684;0.316;0.8268
0;  Tô muito Marina 2018 ;"I&#39;m very Marina 2018";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;"   A margem de erro é +/- 4 pnts. Para o Ibope, empate.

A verdade?!

 17+4 (22%)

Marina 13-4 (9%)

Belo de um empate hein  
";The margin of error is +/- 4 pnts. For Ibope, tie. The truth?! 17 + 4 (22%) Marina 13-4 (9%) Beautiful from a draw eh;Neg,Neu,Pos,Compound;0.104;0.734;0.162;0.3595
0;  Significa que   é nada, para ambos;It means nothing to both;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;Gostei de um vídeo   Bolsonaro (17%), Marina SIlva (13%) e Ciro Gomes (8%);I liked a video Bolsonaro (17%), Marina SIlva (13%) and Ciro Gomes (8%).;Neg,Neu,Pos,Compound;0.0;0.781;0.219;0.4215
1;Ainda sem alianças,   faz aceno a movimento ligado a FH  ;Still without alliances, he nods to the movement linked to FH;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;"""A nossa bandeira jamais será vermelha""
Chora    ";"&quot;Our flag will never be red&quot; Chora";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Assistindo a entrevista da  no  e tenho que dizer que ela é uma candidata que agrada meus olhos;Watching the no interview and I have to say that she is a candidate that pleases my eyes;Neg,Neu,Pos,Compound;0.116;0.741;0.143;0.128
1;     Lógico se não fosse aquilo ali ia ficar cheio de MERDA;Of course, if it was not for that, it would be full of SHIT;Neg,Neu,Pos,Compound;0.25;0.75;0.0;-0.6523
0;Hoje eu to que nem a campanha da Marina Silva ;Today I am like the Marina Silva campaign;Neg,Neu,Pos,Compound;0.0;0.706;0.294;0.3612
1;  Kkkk o interessante é que a direita diz que ela é de esquerda e a esquerda não aceita ela como sua candidata.;Kkkk the interesting thing is that the right says that she is left and the left does not accept her as his candidate.;Neg,Neu,Pos,Compound;0.084;0.811;0.104;0.1321
0;     Quem interrompe é interrompido!;Who interrupts is interrupted!;Neg,Neu,Pos,Compound;0.706;0.294;0.0;-0.5848
0;"Depois da gente falar q  é contra reeleição... 
A coitada é chamada de comunista c a direita xerocando proposta... K
Boa: se for eleito queremos ver... 
Já querer nomear 10 Sergio Moro pra o STF é balela e coisa de controlador, pois juiz n deve ser pau mandado...";After the people talk that it is against reelection ... The poor thing is called communist and right xerocando proposal ... K Good: if elected we want to see ... Already want to name 10 Sergio Moro for the STF is balela and controller thing , because judge n should be commanded ...;Neg,Neu,Pos,Compound;0.057;0.842;0.101;0.1027
1;       É um mimimi muito do escroto dessa ;It is a very mimimi of the scrotum of this;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;"No cenário sem o ex-presidente Lula, Marina Silva e Jair Bolsonaro estão tecnicamente empatados na última pesquisa do IBOPE. Entre os dois candidatos, em qual você JAMAIS votaria?

Veja a pesquisa completa:
";In the scenario without former president Lula, Marina Silva and Jair Bolsonaro are technically tied in the latest IBOPE survey. Between the two candidates, which would you NEVER vote for? See complete research:;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;Dizer que Bolsonaro tem rejeição maior  que a de Lula e menos voto que Marina Silva no nordeste, não eh nem forçar a barra, isso tem outro nome, neh Globo e Ibope??;"To say that Bolsonaro has a bigger rejection than Lula&#39;s and less vote than Marina Silva in the northeast, is not to force the bar, that has another name, neh Globo and Ibope ??";Neg,Neu,Pos,Compound;0.108;0.892;0.0;-0.594
1;Gostei de um vídeo   2018 - Jovem Pan sabatina Marina Silva;I liked a video 2018 - Jovem Pan sabatina Marina Silva;Neg,Neu,Pos,Compound;0.0;0.714;0.286;0.4215
1;      Bacana!;Cool!;Neg,Neu,Pos,Compound;0.0;0.0;1.0;0.3802
0;Gostei de um vídeo   Bolsonaro (17%), Marina SIlva (13%) e Ciro Gomes (8%);I liked a video Bolsonaro (17%), Marina SIlva (13%) and Ciro Gomes (8%).;Neg,Neu,Pos,Compound;0.0;0.781;0.219;0.4215
0;  Nem morta!;Not even dead!;Neg,Neu,Pos,Compound;0.697;0.303;0.0;-0.68
1; A maioria deseja #LulaLivre;Most Desire #LulaLivre;Neg,Neu,Pos,Compound;0.0;0.401;0.599;0.4576
0;  Respeito mas num caso de Marina e Bolsonaro a esquerda fica com Marina para não entregar o Brasil?;Respect but in a case of Marina and Bolsonaro the left is with Marina not to deliver Brazil?;Neg,Neu,Pos,Compound;0.0;0.886;0.114;0.2617
1;  #Bolsonaro2018 ainda vai ganhar no primeiro turno;# Bolsonaro2018 will still win in the first round;Neg,Neu,Pos,Compound;0.0;0.648;0.352;0.5859
0;puta merda, fizeram uma mount que parece a cruza da marina silva com o vocalista do oasis;"fuckin &#39;shit, they made a mount that looks like the cross of the marina silva with the vocalist of the oasis";Neg,Neu,Pos,Compound;0.0;0.884;0.116;0.3612
0;Um empate técnico entre Marina Silva e Bolsonaro... ;A technical tie between Marina Silva and Bolsonaro ...;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;"     Qualquer professorinha socialista/comunista maconheira de federal responderia melhor às perguntas...
 é um tipo de ,só que dá pra comer...";"Any socialist / communist professor of federal marijuana would answer the questions better ... it&#39;s a kind of, you can only eat ...";Neg,Neu,Pos,Compound;0.0;0.873;0.127;0.4404
1; meu voto você já tem desde sua primeira candidatura.;My vote you already have since your first candidacy.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;  Pq a   não tem gabarito pra ser sucessora do maior líder do Brasil;Because she does not have the template to be successor of the greatest leader of Brazil;Neg,Neu,Pos,Compound;0.0;0.697;0.303;0.7269
0;  Ou é Lula ou nada! ;"Either it&#39;s Lula or nothing!";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"       Gasto público e vida.

Os pobres que paguem a conta depois!";Public expenditure and life. The poor who pay the bill later!;Neg,Neu,Pos,Compound;0.347;0.653;0.0;-0.5848
0; Duvido o do! Xuxu de lula nao ganha jamais.Mas facil passar o famoso camelo numa agulha do que Marina Presidente;I doubt it! Xuxu of squid does not win ever. But easy to pass the famous camel on a needle than Marina Presidente;Neg,Neu,Pos,Compound;0.219;0.673;0.108;-0.4523
1;      tb ela fala sem parar, nem respira, só interrompendo essa topeira;tb she talks without stopping, nor breathes, only interrupting this butt;Neg,Neu,Pos,Compound;0.0;0.73;0.27;0.3252
0;A Marina Silva eu não sei nem o que eu desejo pq o ranço é instalado há anos.;Marina Silva I do not even know what I want because the rancid is installed years ago.;Neg,Neu,Pos,Compound;0.197;0.73;0.073;-0.4939
0;"           Não vejo ou leio esta merda a anos, desde que percebi, em 2013, o valor que o ""jornalismo"" da famiglia dá ao patrimônio em detrimento das pessoas. São canalhas, canalhas, canalhas!!!";"I have not seen or read this shit for years, since I realized in 2013 the value that family &quot;journalism&quot; gives to heritage to the detriment of people. They are scoundrels, scoundrels, scoundrels !!!";Neg,Neu,Pos,Compound;0.137;0.799;0.064;-0.5756
0;          Eu bloquei tudo da globo;I blocked everything on the globe.;Neg,Neu,Pos,Compound;0.344;0.656;0.0;-0.2732
0;  A esquerda não tem um nome e essa eleição vai ter que aliar ou Ciro ou a marina.;The left does not have a name and this election will have to ally either Cyrus or the marina.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Bolsonaro, Ciro Gomes, Marina Silva, João Amoêdo, Geraldo Alckmin. Estão fervendo rsrsrs;Bolsonaro, Ciro Gomes, Marina Silva, João Amoêdo, Geraldo Alckmin. They are boiling up;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; Vai se juntar com Aécio novamente???;Are you going to join Aécio again ???;Neg,Neu,Pos,Compound;0.0;0.719;0.281;0.4098
0;  Tenho uma dúvida porque vocês não vêem Marina (alguns) como usa sucessora de Lula?;"I have a question why do not you see Marina (some) as Lula&#39;s successor?";Neg,Neu,Pos,Compound;0.0;0.853;0.147;0.2263
1;   Tipo isso ela gosta de gay, tem amigos mas bandeira mesmo só  pra carregar;Like this she likes gay, has friends but flag just to load;Neg,Neu,Pos,Compound;0.0;0.612;0.388;0.5719
0;"Bolsonaro e Marina Silva lideram intenções de voto em cenário sem Lula
 ";Bolsonaro and Marina Silva lead intentions to vote in scenario without Lula;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;  Muito que bem..  (0/;Very good .. (0 /;Neg,Neu,Pos,Compound;0.0;0.484;0.516;0.4927
1; Da uma olhada no da marina silva e João amoedo tbm ocorrem diversas interrupções(tanto quanto ate)  e nos tweets da vera Magalhães sobre o caso, teve lnterrupcoes , teve, algo totalmente normal em sapatinas e no meio político jornalístico.;A glance at the marina silva and João amoedo there are several interruptions (as much as) and in the tweets of the Magalhães vera on the case, had interruptions, had, something totally normal in shoes and in the political media journalistic.;Neg,Neu,Pos,Compound;0.124;0.876;0.0;-0.6597
1;  O meu primeiro também foi nela! 💚;My first one was in her too! (I.e.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;  Ai tadiinho;Already little;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
